,country,ISO,region,destination,value,latitude,longitude,dest_lat,dest_long
0,Albania,ALB,Europe,Albania,567,41.153332,20.168331,41.153332,20.168331
1,Albania,ALB,Europe,Others,1,41.153332,20.168331,NaN,NaN
2,Albania,ALB,Europe,Total,570,41.153332,20.168331,NaN,NaN
3,Algeria,DZA,Africa,Algeria,3,28.033886,1.659626,28.033886,1.659626
4,Algeria,DZA,Africa,Gambia,1,28.033886,1.659626,13.443182,-15.310139
5,Algeria,DZA,Africa,Guinea,7,28.033886,1.659626,9.945587,-9.696645
6,Algeria,DZA,Africa,Mali,19,28.033886,1.659626,17.570692,-3.996166
7,Algeria,DZA,Africa,Niger,32,28.033886,1.659626,17.607789,8.081666
8,Algeria,DZA,Africa,Total,62,28.033886,1.659626,NaN,NaN
9,Angola,AGO,Africa,Congo,1,-11.202692,17.873887,-4.038333,21.758664
10,Angola,AGO,Africa,Total,22,-11.202692,17.873887,NaN,NaN
11,Antigua and Barbuda,ATG,Americas,Total,15,17.060816,-61.796428,NaN,NaN
12,Argentina,ARG,Americas,Argentina,484,-38.416097,-63.616672,-38.416097,-63.616672
13,Argentina,ARG,Americas,Bolivia (Plurinational State of),480,-38.416097,-63.616672,-16.290154,-63.588653
14,Argentina,ARG,Americas,Brazil,2,-38.416097,-63.616672,-14.235004,-51.92528
15,Argentina,ARG,Americas,Chile,2,-38.416097,-63.616672,-35.675147,-71.542969
16,Argentina,ARG,Americas,China,10,-38.416097,-63.616672,35.86166,104.195397
17,Argentina,ARG,Americas,Colombia,12,-38.416097,-63.616672,4.570868,-74.297333
18,Argentina,ARG,Americas,Dominican Republic,108,-38.416097,-63.616672,18.735693,-70.162651
19,Argentina,ARG,Americas,Ecuador,1,-38.416097,-63.616672,-1.831239,-78.183406
20,Argentina,ARG,Americas,India,1,-38.416097,-63.616672,20.593684,78.96288
21,Argentina,ARG,Americas,Paraguay,275,-38.416097,-63.616672,-23.442503,-58.443832
22,Argentina,ARG,Americas,Peru,32,-38.416097,-63.616672,-9.189967,-75.015152
23,Argentina,ARG,Americas,Total,2999,-38.416097,-63.616672,NaN,NaN
24,Argentina,ARG,Americas,Uruguay,2,-38.416097,-63.616672,-32.522779,-55.765835
25,Argentina,ARG,Americas,Venezuela (Bolivarian Republic of),1,-38.416097,-63.616672,6.42375,-66.58973
26,Armenia,ARM,Asia,Armenia,127,40.069099,45.038189,40.069099,45.038189
27,Armenia,ARM,Asia,China,1,40.069099,45.038189,35.86166,104.195397
28,Armenia,ARM,Asia,Russian Federation,24,40.069099,45.038189,61.52401,105.318756
29,Armenia,ARM,Asia,Total,291,40.069099,45.038189,NaN,NaN
30,Australia,AUS,Oceania,Afghanistan,7,-25.274398,133.775136,33.93911,67.709953
31,Australia,AUS,Oceania,Australia,25,-25.274398,133.775136,-25.274398,133.775136
32,Australia,AUS,Oceania,China; Macao SAR,1,-25.274398,133.775136,22.198745,113.543873
33,Australia,AUS,Oceania,Czechia,1,-25.274398,133.775136,49.817492,15.472962
34,Australia,AUS,Oceania,India,6,-25.274398,133.775136,20.593684,78.96288
35,Australia,AUS,Oceania,Indonesia,2,-25.274398,133.775136,-0.789275,113.921327
36,Australia,AUS,Oceania,Malaysia,30,-25.274398,133.775136,4.210484,101.975766
37,Australia,AUS,Oceania,Others,41,-25.274398,133.775136,NaN,NaN
38,Australia,AUS,Oceania,Philippines,6,-25.274398,133.775136,12.879721,121.774017
39,Australia,AUS,Oceania,Republic of Korea,27,-25.274398,133.775136,35.907757,127.766922
40,Australia,AUS,Oceania,Singapore,1,-25.274398,133.775136,1.352083,103.819836
41,Australia,AUS,Oceania,Thailand,51,-25.274398,133.775136,15.870032,100.992541
42,Australia,AUS,Oceania,Total,335,-25.274398,133.775136,NaN,NaN
43,Austria,AUT,Europe,Afghanistan,1,47.516231,14.550072,33.93911,67.709953
44,Austria,AUT,Europe,Albania,54,47.516231,14.550072,41.153332,20.168331
45,Austria,AUT,Europe,Austria,205,47.516231,14.550072,47.516231,14.550072
46,Austria,AUT,Europe,Bosnia and Herzegovina,2,47.516231,14.550072,43.915886,17.679076
47,Austria,AUT,Europe,Brazil,1,47.516231,14.550072,-14.235004,-51.92528
48,Austria,AUT,Europe,Bulgaria,176,47.516231,14.550072,42.733883,25.48583
49,Austria,AUT,Europe,China,22,47.516231,14.550072,35.86166,104.195397
50,Austria,AUT,Europe,Colombia,1,47.516231,14.550072,4.570868,-74.297333
51,Austria,AUT,Europe,Croatia,4,47.516231,14.550072,45.1,15.2
52,Austria,AUT,Europe,Czechia,28,47.516231,14.550072,49.817492,15.472962
53,Austria,AUT,Europe,Democratic People's Republic of Korea,1,47.516231,14.550072,40.339852,127.510093
54,Austria,AUT,Europe,Ethiopia,1,47.516231,14.550072,9.145,40.489673
55,Austria,AUT,Europe,Georgia,1,47.516231,14.550072,42.315407,43.356892
56,Austria,AUT,Europe,Germany,3,47.516231,14.550072,51.165691,10.451526
57,Austria,AUT,Europe,Hungary,136,47.516231,14.550072,47.162494,19.503304
58,Austria,AUT,Europe,India,2,47.516231,14.550072,20.593684,78.96288
59,Austria,AUT,Europe,Indonesia,3,47.516231,14.550072,-0.789275,113.921327
60,Austria,AUT,Europe,Italy,2,47.516231,14.550072,41.87194,12.56738
61,Austria,AUT,Europe,Kenya,1,47.516231,14.550072,-0.023559,37.906193
62,Austria,AUT,Europe,Lithuania,5,47.516231,14.550072,55.169438,23.881275
63,Austria,AUT,Europe,Nepal,1,47.516231,14.550072,28.394857,84.124008
64,Austria,AUT,Europe,Nicaragua,1,47.516231,14.550072,12.865416,-85.207229
65,Austria,AUT,Europe,Nigeria,137,47.516231,14.550072,9.081999,8.675277
66,Austria,AUT,Europe,Others,68,47.516231,14.550072,NaN,NaN
67,Austria,AUT,Europe,Paraguay,1,47.516231,14.550072,-23.442503,-58.443832
68,Austria,AUT,Europe,Peru,1,47.516231,14.550072,-9.189967,-75.015152
69,Austria,AUT,Europe,Philippines,51,47.516231,14.550072,12.879721,121.774017
70,Austria,AUT,Europe,Poland,3,47.516231,14.550072,51.919438,19.145136
71,Austria,AUT,Europe,Republic of Moldova,14,47.516231,14.550072,47.411631,28.369885
72,Austria,AUT,Europe,Romania,219,47.516231,14.550072,45.943161,24.96676
73,Austria,AUT,Europe,Russian Federation,27,47.516231,14.550072,61.52401,105.318756
74,Austria,AUT,Europe,Serbia,18,47.516231,14.550072,44.016521,21.005859
75,Austria,AUT,Europe,Slovakia,44,47.516231,14.550072,48.669026,19.699024
76,Austria,AUT,Europe,Sri Lanka,1,47.516231,14.550072,7.873054,80.771797
77,Austria,AUT,Europe,Switzerland,1,47.516231,14.550072,46.818188,8.227512
78,Austria,AUT,Europe,Syrian Arab Republic,2,47.516231,14.550072,34.802075,38.996815
79,Austria,AUT,Europe,The former Yugoslav Republic of Macedonia,1,47.516231,14.550072,41.608635,21.745275
80,Austria,AUT,Europe,Total,377,47.516231,14.550072,NaN,NaN
81,Austria,AUT,Europe,Tunisia,1,47.516231,14.550072,33.886917,9.537499
82,Austria,AUT,Europe,Turkey,4,47.516231,14.550072,38.963745,35.243322
83,Austria,AUT,Europe,Ukraine,34,47.516231,14.550072,48.379433,31.16558
84,Austria,AUT,Europe,Vietnam,1,47.516231,14.550072,14.058324,108.277199
85,Azerbaijan,AZE,Asia,Azerbaijan,3,40.143105,47.576927,40.143105,47.576927
86,Azerbaijan,AZE,Asia,China,1,40.143105,47.576927,35.86166,104.195397
87,Azerbaijan,AZE,Asia,Georgia,1,40.143105,47.576927,42.315407,43.356892
88,Azerbaijan,AZE,Asia,Kazakhstan,1,40.143105,47.576927,48.019573,66.923684
89,Azerbaijan,AZE,Asia,Philippines,1,40.143105,47.576927,12.879721,121.774017
90,Azerbaijan,AZE,Asia,Russian Federation,3,40.143105,47.576927,61.52401,105.318756
91,Azerbaijan,AZE,Asia,Total,700,40.143105,47.576927,NaN,NaN
92,Azerbaijan,AZE,Asia,Ukraine,1,40.143105,47.576927,48.379433,31.16558
93,Azerbaijan,AZE,Asia,Uzbekistan,8,40.143105,47.576927,41.377491,64.585262
94,Bahamas,BHS,Americas,Jamaica,1,25.03428,-77.39628,18.109581,-77.297508
95,Bahamas,BHS,Americas,Total,1,25.03428,-77.39628,NaN,NaN
96,Bahrain,BHR,Asia,Bangladesh,123,25.930414,50.637772,23.684994,90.356331
97,Bahrain,BHR,Asia,Colombia,2,25.930414,50.637772,4.570868,-74.297333
98,Bahrain,BHR,Asia,Dominican Republic,6,25.930414,50.637772,18.735693,-70.162651
99,Bahrain,BHR,Asia,Egypt,3,25.930414,50.637772,26.820553,30.802498
100,Bahrain,BHR,Asia,Ethiopia,1,25.930414,50.637772,9.145,40.489673
101,Bahrain,BHR,Asia,Ghana,1,25.930414,50.637772,7.946527,-1.023194
102,Bahrain,BHR,Asia,India,19,25.930414,50.637772,20.593684,78.96288
103,Bahrain,BHR,Asia,Indonesia,36,25.930414,50.637772,-0.789275,113.921327
104,Bahrain,BHR,Asia,Iraq,1,25.930414,50.637772,33.223191,43.679291
105,Bahrain,BHR,Asia,Kazakhstan,1,25.930414,50.637772,48.019573,66.923684
106,Bahrain,BHR,Asia,Kenya,1,25.930414,50.637772,-0.023559,37.906193
107,Bahrain,BHR,Asia,Morocco,13,25.930414,50.637772,31.791702,-7.09262
108,Bahrain,BHR,Asia,Nepal,1,25.930414,50.637772,28.394857,84.124008
109,Bahrain,BHR,Asia,Pakistan,110,25.930414,50.637772,30.375321,69.345116
110,Bahrain,BHR,Asia,Panama,1,25.930414,50.637772,8.537981,-80.782127
111,Bahrain,BHR,Asia,Philippines,5,25.930414,50.637772,12.879721,121.774017
112,Bahrain,BHR,Asia,Russian Federation,44,25.930414,50.637772,61.52401,105.318756
113,Bahrain,BHR,Asia,Sri Lanka,12,25.930414,50.637772,7.873054,80.771797
114,Bahrain,BHR,Asia,Thailand,27,25.930414,50.637772,15.870032,100.992541
115,Bahrain,BHR,Asia,Total,406,25.930414,50.637772,NaN,NaN
116,Bahrain,BHR,Asia,Vietnam,1,25.930414,50.637772,14.058324,108.277199
117,Bangladesh,BGD,Asia,Total,1283,23.684994,90.356331,NaN,NaN
118,Barbados,BRB,Americas,Guyana,5,13.193887,-59.543198,4.860416,-58.93018
119,Barbados,BRB,Americas,Total,5,13.193887,-59.543198,NaN,NaN
120,Belarus,BLR,Europe,Belarus,2504,53.709807,27.953389,53.709807,27.953389
121,Belarus,BLR,Europe,Kazakhstan,1,53.709807,27.953389,48.019573,66.923684
122,Belarus,BLR,Europe,Russian Federation,2,53.709807,27.953389,61.52401,105.318756
123,Belarus,BLR,Europe,Total,5381,53.709807,27.953389,NaN,NaN
124,Belarus,BLR,Europe,Ukraine,4,53.709807,27.953389,48.379433,31.16558
125,Belarus,BLR,Europe,Vietnam,16,53.709807,27.953389,14.058324,108.277199
126,Belgium,BEL,Europe,Afghanistan,1,50.503887,4.469936,33.93911,67.709953
127,Belgium,BEL,Europe,Albania,14,50.503887,4.469936,41.153332,20.168331
128,Belgium,BEL,Europe,Algeria,4,50.503887,4.469936,28.033886,1.659626
129,Belgium,BEL,Europe,Bangladesh,3,50.503887,4.469936,23.684994,90.356331
130,Belgium,BEL,Europe,Belgium,1,50.503887,4.469936,50.503887,4.469936
131,Belgium,BEL,Europe,Benin,9,50.503887,4.469936,9.30769,2.315834
132,Belgium,BEL,Europe,Bhutan,1,50.503887,4.469936,27.514162,90.433601
133,Belgium,BEL,Europe,Bolivia (Plurinational State of),1,50.503887,4.469936,-16.290154,-63.588653
134,Belgium,BEL,Europe,Brazil,27,50.503887,4.469936,-14.235004,-51.92528
135,Belgium,BEL,Europe,Bulgaria,5,50.503887,4.469936,42.733883,25.48583
136,Belgium,BEL,Europe,Burkina Faso,3,50.503887,4.469936,12.238333,-1.561593
137,Belgium,BEL,Europe,Cameroon,2,50.503887,4.469936,7.369722,12.354722
138,Belgium,BEL,Europe,Chad,1,50.503887,4.469936,15.454166,18.732207
139,Belgium,BEL,Europe,China,16,50.503887,4.469936,35.86166,104.195397
140,Belgium,BEL,Europe,Colombia,1,50.503887,4.469936,4.570868,-74.297333
141,Belgium,BEL,Europe,Congo,2,50.503887,4.469936,-4.038333,21.758664
142,Belgium,BEL,Europe,Cote d'Ivoire,2,50.503887,4.469936,7.539989,-5.54708
143,Belgium,BEL,Europe,Croatia,2,50.503887,4.469936,45.1,15.2
144,Belgium,BEL,Europe,Czechia,2,50.503887,4.469936,49.817492,15.472962
145,Belgium,BEL,Europe,Dominican Republic,1,50.503887,4.469936,18.735693,-70.162651
146,Belgium,BEL,Europe,Egypt,9,50.503887,4.469936,26.820553,30.802498
147,Belgium,BEL,Europe,Equatorial Guinea,1,50.503887,4.469936,1.650801,10.267895
148,Belgium,BEL,Europe,Eritrea,1,50.503887,4.469936,15.179384,39.782334
149,Belgium,BEL,Europe,Ethiopia,2,50.503887,4.469936,9.145,40.489673
150,Belgium,BEL,Europe,France,2,50.503887,4.469936,46.227638,2.213749
151,Belgium,BEL,Europe,Georgia,1,50.503887,4.469936,42.315407,43.356892
152,Belgium,BEL,Europe,Germany,1,50.503887,4.469936,51.165691,10.451526
153,Belgium,BEL,Europe,Ghana,4,50.503887,4.469936,7.946527,-1.023194
154,Belgium,BEL,Europe,Guinea,1,50.503887,4.469936,9.945587,-9.696645
155,Belgium,BEL,Europe,Hungary,2,50.503887,4.469936,47.162494,19.503304
156,Belgium,BEL,Europe,India,32,50.503887,4.469936,20.593684,78.96288
157,Belgium,BEL,Europe,Indonesia,1,50.503887,4.469936,-0.789275,113.921327
158,Belgium,BEL,Europe,Iran (Islamic Republic of),4,50.503887,4.469936,32.427908,53.688046
159,Belgium,BEL,Europe,Iraq,3,50.503887,4.469936,33.223191,43.679291
160,Belgium,BEL,Europe,Jordan,1,50.503887,4.469936,30.585164,36.238414
161,Belgium,BEL,Europe,Kenya,1,50.503887,4.469936,-0.023559,37.906193
162,Belgium,BEL,Europe,Kosovo under UNSCR 1244,1,50.503887,4.469936,42.602636,20.902977
163,Belgium,BEL,Europe,Mauritius,1,50.503887,4.469936,-20.348404,57.552152
164,Belgium,BEL,Europe,Morocco,72,50.503887,4.469936,31.791702,-7.09262
165,Belgium,BEL,Europe,Nigeria,29,50.503887,4.469936,9.081999,8.675277
166,Belgium,BEL,Europe,Pakistan,9,50.503887,4.469936,30.375321,69.345116
167,Belgium,BEL,Europe,Philippines,2,50.503887,4.469936,12.879721,121.774017
168,Belgium,BEL,Europe,Poland,8,50.503887,4.469936,51.919438,19.145136
169,Belgium,BEL,Europe,Romania,33,50.503887,4.469936,45.943161,24.96676
170,Belgium,BEL,Europe,Russian Federation,2,50.503887,4.469936,61.52401,105.318756
171,Belgium,BEL,Europe,Senegal,3,50.503887,4.469936,14.497401,-14.452362
172,Belgium,BEL,Europe,Serbia,1,50.503887,4.469936,44.016521,21.005859
173,Belgium,BEL,Europe,Sierra Leone,1,50.503887,4.469936,8.460555,-11.779889
174,Belgium,BEL,Europe,Slovakia,2,50.503887,4.469936,48.669026,19.699024
175,Belgium,BEL,Europe,Somalia,1,50.503887,4.469936,5.152149,46.199616
176,Belgium,BEL,Europe,Spain,2,50.503887,4.469936,40.463667,-3.74922
177,Belgium,BEL,Europe,State of Palestine,1,50.503887,4.469936,31.952162,35.233154
178,Belgium,BEL,Europe,Syrian Arab Republic,1,50.503887,4.469936,34.802075,38.996815
179,Belgium,BEL,Europe,Thailand,4,50.503887,4.469936,15.870032,100.992541
180,Belgium,BEL,Europe,Total,959,50.503887,4.469936,NaN,NaN
181,Belgium,BEL,Europe,Tunisia,3,50.503887,4.469936,33.886917,9.537499
182,Belgium,BEL,Europe,Turkey,8,50.503887,4.469936,38.963745,35.243322
183,Belgium,BEL,Europe,Ukraine,4,50.503887,4.469936,48.379433,31.16558
184,Belgium,BEL,Europe,Uzbekistan,1,50.503887,4.469936,41.377491,64.585262
185,Belgium,BEL,Europe,Vietnam,2,50.503887,4.469936,14.058324,108.277199
186,Benin,BEN,Africa,Total,2158,9.30769,2.315834,NaN,NaN
187,Bolivia (Plurinational State of),BOL,Americas,Bangladesh,5,-16.290154,-63.588653,23.684994,90.356331
188,Bolivia (Plurinational State of),BOL,Americas,Bolivia (Plurinational State of),1058,-16.290154,-63.588653,-16.290154,-63.588653
189,Bolivia (Plurinational State of),BOL,Americas,Brazil,1,-16.290154,-63.588653,-14.235004,-51.92528
190,Bolivia (Plurinational State of),BOL,Americas,China,1,-16.290154,-63.588653,35.86166,104.195397
191,Bolivia (Plurinational State of),BOL,Americas,Colombia,1,-16.290154,-63.588653,4.570868,-74.297333
192,Bolivia (Plurinational State of),BOL,Americas,India,1,-16.290154,-63.588653,20.593684,78.96288
193,Bolivia (Plurinational State of),BOL,Americas,Paraguay,8,-16.290154,-63.588653,-23.442503,-58.443832
194,Bolivia (Plurinational State of),BOL,Americas,Peru,1,-16.290154,-63.588653,-9.189967,-75.015152
195,Bolivia (Plurinational State of),BOL,Americas,Russian Federation,1,-16.290154,-63.588653,61.52401,105.318756
196,Bolivia (Plurinational State of),BOL,Americas,Total,1922,-16.290154,-63.588653,NaN,NaN
197,Bosnia and Herzegovina,BIH,Europe,Bosnia and Herzegovina,320,43.915886,17.679076,43.915886,17.679076
198,Bosnia and Herzegovina,BIH,Europe,Bulgaria,2,43.915886,17.679076,42.733883,25.48583
199,Bosnia and Herzegovina,BIH,Europe,Croatia,5,43.915886,17.679076,45.1,15.2
200,Bosnia and Herzegovina,BIH,Europe,Cuba,1,43.915886,17.679076,21.521757,-77.781167
201,Bosnia and Herzegovina,BIH,Europe,Gambia,1,43.915886,17.679076,13.443182,-15.310139
202,Bosnia and Herzegovina,BIH,Europe,Germany,2,43.915886,17.679076,51.165691,10.451526
203,Bosnia and Herzegovina,BIH,Europe,Iraq,1,43.915886,17.679076,33.223191,43.679291
204,Bosnia and Herzegovina,BIH,Europe,Kosovo under UNSCR 1244,2,43.915886,17.679076,42.602636,20.902977
205,Bosnia and Herzegovina,BIH,Europe,Republic of Moldova,1,43.915886,17.679076,47.411631,28.369885
206,Bosnia and Herzegovina,BIH,Europe,Romania,2,43.915886,17.679076,45.943161,24.96676
207,Bosnia and Herzegovina,BIH,Europe,Serbia,20,43.915886,17.679076,44.016521,21.005859
208,Bosnia and Herzegovina,BIH,Europe,Sri Lanka,1,43.915886,17.679076,7.873054,80.771797
209,Bosnia and Herzegovina,BIH,Europe,The former Yugoslav Republic of Macedonia,1,43.915886,17.679076,41.608635,21.745275
210,Bosnia and Herzegovina,BIH,Europe,Total,511,43.915886,17.679076,NaN,NaN
211,Bosnia and Herzegovina,BIH,Europe,Ukraine,3,43.915886,17.679076,48.379433,31.16558
212,Bosnia and Herzegovina,BIH,Europe,United States of America,1,43.915886,17.679076,37.09024,-95.712891
213,Brazil,BRA,Americas,Total,2282,-14.235004,-51.92528,NaN,NaN
214,Brunei Darussalam,BRN,Asia,Indonesia,2,4.535277,114.727669,-0.789275,113.921327
215,Brunei Darussalam,BRN,Asia,Thailand,6,4.535277,114.727669,15.870032,100.992541
216,Brunei Darussalam,BRN,Asia,Total,8,4.535277,114.727669,NaN,NaN
217,Bulgaria,BGR,Europe,Total,5361,42.733883,25.48583,NaN,NaN
218,Burkina Faso,BFA,Africa,Benin,1,12.238333,-1.561593,9.30769,2.315834
219,Burkina Faso,BFA,Africa,Burkina Faso,2772,12.238333,-1.561593,12.238333,-1.561593
220,Burkina Faso,BFA,Africa,Ghana,1,12.238333,-1.561593,7.946527,-1.023194
221,Burkina Faso,BFA,Africa,Mali,24,12.238333,-1.561593,17.570692,-3.996166
222,Burkina Faso,BFA,Africa,Niger,1,12.238333,-1.561593,17.607789,8.081666
223,Burkina Faso,BFA,Africa,Nigeria,1,12.238333,-1.561593,9.081999,8.675277
224,Burkina Faso,BFA,Africa,Total,7674,12.238333,-1.561593,NaN,NaN
225,Burundi,BDI,Africa,Burundi,10,-3.373056,29.918886,-3.373056,29.918886
226,Burundi,BDI,Africa,Total,139,-3.373056,29.918886,NaN,NaN
227,Cambodia,KHM,Asia,Total,42,12.565679,104.990963,NaN,NaN
228,Cameroon,CMR,Africa,Total,83,7.369722,12.354722,NaN,NaN
229,Canada,CAN,Americas,Canada,380,56.130366,-106.346771,56.130366,-106.346771
230,Canada,CAN,Americas,China,2,56.130366,-106.346771,35.86166,104.195397
231,Canada,CAN,Americas,Hong Kong,1,56.130366,-106.346771,22.396428,114.109497
232,Canada,CAN,Americas,Taiwan,2,56.130366,-106.346771,23.69781,120.960515
233,Canada,CAN,Americas,Congo,1,56.130366,-106.346771,-4.038333,21.758664
234,Canada,CAN,Americas,France,1,56.130366,-106.346771,46.227638,2.213749
235,Canada,CAN,Americas,Guatemala,1,56.130366,-106.346771,15.783471,-90.230759
236,Canada,CAN,Americas,Hungary,2,56.130366,-106.346771,47.162494,19.503304
237,Canada,CAN,Americas,Jamaica,6,56.130366,-106.346771,18.109581,-77.297508
238,Canada,CAN,Americas,Kenya,1,56.130366,-106.346771,-0.023559,37.906193
239,Canada,CAN,Americas,Malaysia,1,56.130366,-106.346771,4.210484,101.975766
240,Canada,CAN,Americas,Mexico,1,56.130366,-106.346771,23.634501,-102.552784
241,Canada,CAN,Americas,Nigeria,5,56.130366,-106.346771,9.081999,8.675277
242,Canada,CAN,Americas,Philippines,2,56.130366,-106.346771,12.879721,121.774017
243,Canada,CAN,Americas,Republic of Moldova,10,56.130366,-106.346771,47.411631,28.369885
244,Canada,CAN,Americas,Romania,2,56.130366,-106.346771,45.943161,24.96676
245,Canada,CAN,Americas,Russian Federation,1,56.130366,-106.346771,61.52401,105.318756
246,Canada,CAN,Americas,Saudi Arabia,1,56.130366,-106.346771,23.885942,45.079162
247,Canada,CAN,Americas,Slovakia,1,56.130366,-106.346771,48.669026,19.699024
248,Canada,CAN,Americas,Thailand,20,56.130366,-106.346771,15.870032,100.992541
249,Canada,CAN,Americas,Total,1010,56.130366,-106.346771,NaN,NaN
250,Canada,CAN,Americas,United Republic of Tanzania,1,56.130366,-106.346771,-6.369028,34.888822
251,Canada,CAN,Americas,United States of America,2,56.130366,-106.346771,37.09024,-95.712891
252,Chile,CHL,Americas,Argentina,2,-35.675147,-71.542969,-38.416097,-63.616672
253,Chile,CHL,Americas,Bolivia (Plurinational State of),79,-35.675147,-71.542969,-16.290154,-63.588653
254,Chile,CHL,Americas,Brazil,1,-35.675147,-71.542969,-14.235004,-51.92528
255,Chile,CHL,Americas,Chile,35,-35.675147,-71.542969,-35.675147,-71.542969
256,Chile,CHL,Americas,China,51,-35.675147,-71.542969,35.86166,104.195397
257,Chile,CHL,Americas,Colombia,37,-35.675147,-71.542969,4.570868,-74.297333
258,Chile,CHL,Americas,Dominican Republic,14,-35.675147,-71.542969,18.735693,-70.162651
259,Chile,CHL,Americas,Ecuador,11,-35.675147,-71.542969,-1.831239,-78.183406
260,Chile,CHL,Americas,India,12,-35.675147,-71.542969,20.593684,78.96288
261,Chile,CHL,Americas,Nepal,1,-35.675147,-71.542969,28.394857,84.124008
262,Chile,CHL,Americas,Paraguay,92,-35.675147,-71.542969,-23.442503,-58.443832
263,Chile,CHL,Americas,Peru,33,-35.675147,-71.542969,-9.189967,-75.015152
264,Chile,CHL,Americas,Republic of Korea,1,-35.675147,-71.542969,35.907757,127.766922
265,Chile,CHL,Americas,Russian Federation,1,-35.675147,-71.542969,61.52401,105.318756
266,Chile,CHL,Americas,South Africa,1,-35.675147,-71.542969,-30.559482,22.937506
267,Chile,CHL,Americas,Total,408,-35.675147,-71.542969,NaN,NaN
268,Chile,CHL,Americas,Venezuela (Bolivarian Republic of),1,-35.675147,-71.542969,6.42375,-66.58973
269,Taiwan,TWN,Asia,Bangladesh,22,23.69781,120.960515,23.684994,90.356331
270,Taiwan,TWN,Asia,Cambodia,23,23.69781,120.960515,12.565679,104.990963
271,Taiwan,TWN,Asia,China,89,23.69781,120.960515,35.86166,104.195397
272,Taiwan,TWN,Asia,Indonesia,1337,23.69781,120.960515,-0.789275,113.921327
273,Taiwan,TWN,Asia,Others,12,23.69781,120.960515,NaN,NaN
274,Taiwan,TWN,Asia,Philippines,141,23.69781,120.960515,12.879721,121.774017
275,Taiwan,TWN,Asia,Thailand,43,23.69781,120.960515,15.870032,100.992541
276,Taiwan,TWN,Asia,Total,2353,23.69781,120.960515,NaN,NaN
277,Taiwan,TWN,Asia,Vietnam,368,23.69781,120.960515,14.058324,108.277199
278,Colombia,COL,Americas,Argentina,2,4.570868,-74.297333,-38.416097,-63.616672
279,Colombia,COL,Americas,Canada,1,4.570868,-74.297333,56.130366,-106.346771
280,Colombia,COL,Americas,China,1,4.570868,-74.297333,35.86166,104.195397
281,Colombia,COL,Americas,Colombia,126,4.570868,-74.297333,4.570868,-74.297333
282,Colombia,COL,Americas,Costa Rica,1,4.570868,-74.297333,9.748917,-83.753428
283,Colombia,COL,Americas,Ecuador,1,4.570868,-74.297333,-1.831239,-78.183406
284,Colombia,COL,Americas,India,1,4.570868,-74.297333,20.593684,78.96288
285,Colombia,COL,Americas,Peru,2,4.570868,-74.297333,-9.189967,-75.015152
286,Colombia,COL,Americas,Total,593,4.570868,-74.297333,NaN,NaN
287,Colombia,COL,Americas,Venezuela (Bolivarian Republic of),2,4.570868,-74.297333,6.42375,-66.58973
288,Congo,COG,Africa,Total,73,-4.038333,21.758664,NaN,NaN
289,Costa Rica,CRI,Americas,China,3,9.748917,-83.753428,35.86166,104.195397
290,Costa Rica,CRI,Americas,Colombia,3,9.748917,-83.753428,4.570868,-74.297333
291,Costa Rica,CRI,Americas,Costa Rica,25,9.748917,-83.753428,9.748917,-83.753428
292,Costa Rica,CRI,Americas,Dominican Republic,7,9.748917,-83.753428,18.735693,-70.162651
293,Costa Rica,CRI,Americas,El Salvador,2,9.748917,-83.753428,13.794185,-88.89653
294,Costa Rica,CRI,Americas,Indonesia,13,9.748917,-83.753428,-0.789275,113.921327
295,Costa Rica,CRI,Americas,Nicaragua,17,9.748917,-83.753428,12.865416,-85.207229
296,Costa Rica,CRI,Americas,Philippines,5,9.748917,-83.753428,12.879721,121.774017
297,Costa Rica,CRI,Americas,South Africa,1,9.748917,-83.753428,-30.559482,22.937506
298,Costa Rica,CRI,Americas,Total,216,9.748917,-83.753428,NaN,NaN
299,Costa Rica,CRI,Americas,Vietnam,21,9.748917,-83.753428,14.058324,108.277199
300,Cote d'Ivoire,CIV,Africa,Benin,2,7.539989,-5.54708,9.30769,2.315834
301,Cote d'Ivoire,CIV,Africa,Burkina Faso,29,7.539989,-5.54708,12.238333,-1.561593
302,Cote d'Ivoire,CIV,Africa,China,7,7.539989,-5.54708,35.86166,104.195397
303,Cote d'Ivoire,CIV,Africa,Cote d'Ivoire,14,7.539989,-5.54708,7.539989,-5.54708
304,Cote d'Ivoire,CIV,Africa,Ghana,1,7.539989,-5.54708,7.946527,-1.023194
305,Cote d'Ivoire,CIV,Africa,Mali,34,7.539989,-5.54708,17.570692,-3.996166
306,Cote d'Ivoire,CIV,Africa,Niger,2,7.539989,-5.54708,17.607789,8.081666
307,Cote d'Ivoire,CIV,Africa,Nigeria,11,7.539989,-5.54708,9.081999,8.675277
308,Cote d'Ivoire,CIV,Africa,Philippines,1,7.539989,-5.54708,12.879721,121.774017
309,Cote d'Ivoire,CIV,Africa,Togo,1,7.539989,-5.54708,8.619543,0.824782
310,Cote d'Ivoire,CIV,Africa,Total,454,7.539989,-5.54708,NaN,NaN
311,Croatia,HRV,Europe,Afghanistan,1,45.1,15.2,33.93911,67.709953
312,Croatia,HRV,Europe,Bosnia and Herzegovina,14,45.1,15.2,43.915886,17.679076
313,Croatia,HRV,Europe,Croatia,120,45.1,15.2,45.1,15.2
